Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.003s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.000s,NOT_RUN
switchToWindowTitle,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.002s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
setText,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:03,2018-11-26 16:58:03,0.000s,NOT_RUN
,,,,,,
Test Cases/MPDX-logout,Chrome 70.0.3538.102,,2018-11-26 16:58:05,2018-11-26 16:58:18,12.595s,PASSED
click,Chrome 70.0.3538.102,,2018-11-26 16:58:06,2018-11-26 16:58:06,0.001s,NOT_RUN
click,Chrome 70.0.3538.102,,2018-11-26 16:58:06,2018-11-26 16:58:08,2.085s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-26 16:58:08,2018-11-26 16:58:10,2.061s,PASSED
click,Chrome 70.0.3538.102,,2018-11-26 16:58:10,2018-11-26 16:58:13,3.032s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-26 16:58:13,2018-11-26 16:58:15,2.047s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-26 16:58:15,2018-11-26 16:58:16,1.211s,PASSED
